customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroups,IsMonthly,IsSingle,TotalServices,AvgMonthlyCharge,ChargeDiff
CUST00171,Female,0,0,0,13.0,1,Yes,Fiber optic,1,1,1,1,0,1,Monthly,0,Bank transfer (automatic),32.98,428.74,Yes,1-2,1,0,5,32.980000000000004,-7.105427357601002e-15
CUST00172,Female,0,0,1,41.0,1,Yes,Fiber optic,0,0,1,0,0,0,One year,1,Electronic check,20.78,851.98,No,2-4,0,0,1,20.78,0.0
CUST00173,Male,0,1,0,26.0,1,No,DSL,0,0,0,0,0,0,Monthly,0,Bank transfer (automatic),82.5,2145.0,Yes,2-4,1,0,0,82.5,0.0
CUST00174,Female,0,0,0,15.0,1,No,No,0,0,0,0,0,0,Monthly,1,Credit card (automatic),78.1,1171.5,No,1-2,1,0,0,78.1,0.0
CUST00175,Female,0,0,1,6.0,1,Yes,Fiber optic,0,0,1,0,0,0,Two year,1,Credit card (automatic),24.21,145.26,No,0-1,0,0,1,24.209999999999997,3.552713678800501e-15
CUST00176,Female,0,0,1,4.0,1,No,DSL,0,0,0,0,1,1,One year,1,Electronic check,22.75,91.0,No,0-1,0,0,2,22.75,0.0
CUST00177,Male,0,0,1,42.0,1,Yes,DSL,1,0,0,0,0,1,One year,1,Credit card (automatic),33.07,1388.94,No,2-4,0,0,2,33.07,0.0
CUST00178,Female,0,0,0,48.0,1,No,DSL,1,0,0,0,1,0,Monthly,1,Electronic check,26.13,1254.24,Yes,2-4,1,0,2,26.13,0.0
CUST00179,Male,0,1,1,16.0,1,Yes,Fiber optic,0,1,1,0,0,0,Monthly,0,Mailed check,19.93,318.88,Yes,1-2,1,1,2,19.93,0.0
CUST00180,Female,0,1,0,39.0,1,Yes,Fiber optic,1,0,0,0,0,0,Two year,1,Mailed check,42.66,1663.74,No,2-4,0,0,1,42.660000000000004,-7.105427357601002e-15
CUST00181,Male,0,1,0,16.0,1,No,Fiber optic,0,0,0,1,0,0,Monthly,1,Electronic check,38.7,619.2,Yes,1-2,1,0,1,38.7,0.0
CUST00182,Male,0,0,1,40.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Electronic check,46.34,1853.6,Yes,2-4,1,0,0,46.339999999999996,7.105427357601002e-15
CUST00183,Male,0,0,0,37.0,1,No,Fiber optic,0,0,0,0,0,1,Two year,1,Bank transfer (automatic),23.22,859.14,No,2-4,0,0,1,23.22,0.0
CUST00184,Female,0,0,1,5.0,1,Yes,Fiber optic,1,0,1,0,0,0,One year,0,Bank transfer (automatic),108.2,541.0,No,0-1,0,0,2,108.2,0.0
CUST00185,Female,0,1,1,43.0,1,No,Fiber optic,1,1,0,0,1,0,Two year,1,Mailed check,47.28,2033.04,No,2-4,0,1,3,47.28,0.0
CUST00186,Female,0,0,0,32.0,1,Yes,Fiber optic,1,0,0,0,0,1,One year,1,Electronic check,49.48,1583.36,No,2-4,0,0,2,49.48,0.0
CUST00187,Female,0,0,0,11.0,1,No,Fiber optic,1,0,1,0,1,0,Monthly,1,Electronic check,103.13,1134.43,No,0-1,1,0,3,103.13000000000001,-1.4210854715202004e-14
CUST00188,Male,0,0,0,29.0,1,Yes,No,0,0,0,0,0,0,Monthly,0,Bank transfer (automatic),44.31,1284.99,No,2-4,1,0,0,44.31,0.0
CUST00189,Female,0,0,0,20.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Credit card (automatic),19.7,394.0,Yes,1-2,1,0,0,19.7,0.0
CUST00190,Male,0,0,1,24.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Electronic check,18.33,439.92,No,1-2,1,0,0,18.330000000000002,-3.552713678800501e-15
CUST00191,Female,0,1,0,13.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Electronic check,46.71,607.23,Yes,1-2,1,0,0,46.71,0.0
CUST00192,Male,0,0,1,11.0,0,No phone service,DSL,0,1,0,1,0,0,Monthly,0,Bank transfer (automatic),115.82,1274.02,Yes,0-1,1,0,2,115.82,0.0
CUST00194,Male,0,0,1,7.0,1,No,Fiber optic,0,1,0,0,0,0,Monthly,1,Mailed check,22.76,159.32,Yes,0-1,1,0,1,22.759999999999998,3.552713678800501e-15
CUST00195,Male,0,0,0,17.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Electronic check,21.95,373.15,No,1-2,1,0,0,21.95,0.0
CUST00196,Male,0,0,1,9.0,1,Yes,Fiber optic,0,1,0,0,0,1,One year,0,Bank transfer (automatic),116.56,1049.04,No,0-1,0,0,2,116.56,0.0
CUST00197,Female,1,1,1,44.0,1,Yes,Fiber optic,0,0,1,1,0,0,Monthly,0,Credit card (automatic),116.94,5145.36,Yes,2-4,1,1,2,116.94,0.0
CUST00198,Male,0,0,1,14.0,1,Yes,Fiber optic,0,0,0,0,1,0,Monthly,1,Bank transfer (automatic),46.6,652.4,Yes,1-2,1,0,1,46.6,0.0
CUST00199,Female,0,0,0,1.0,1,No,DSL,0,1,0,0,1,0,Monthly,1,Mailed check,97.73,97.73,No,0-1,1,0,2,97.73,0.0
CUST00200,Male,1,0,0,36.0,1,Yes,DSL,1,0,0,0,0,0,Two year,0,Electronic check,55.99,2015.64,No,2-4,0,0,1,55.99,0.0
CUST00201,Female,0,1,1,31.0,1,Yes,Fiber optic,0,1,0,0,1,0,Monthly,0,Electronic check,67.89,2104.59,Yes,2-4,1,1,2,67.89,0.0
CUST00202,Female,0,0,1,17.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Bank transfer (automatic),115.92,1970.64,Yes,1-2,1,0,0,115.92,0.0
CUST00203,Female,0,0,0,11.0,1,No,No,0,0,0,0,0,0,Monthly,0,Electronic check,40.14,441.54,Yes,0-1,1,0,0,40.14,0.0
CUST00205,Male,0,0,1,39.0,1,Yes,Fiber optic,0,0,0,0,0,0,One year,0,Mailed check,18.61,725.79,No,2-4,0,0,0,18.61,0.0
CUST00206,Male,0,0,0,33.0,0,Yes,DSL,1,0,0,0,0,0,One year,1,Electronic check,59.94,1978.02,No,2-4,0,0,1,59.94,0.0
CUST00207,Male,0,1,1,9.0,1,Yes,Fiber optic,0,0,0,0,0,1,Monthly,0,Electronic check,44.39,399.51,Yes,0-1,1,1,1,44.39,0.0
CUST00208,Male,0,1,0,8.0,1,No,Fiber optic,0,0,0,0,1,0,One year,1,Bank transfer (automatic),82.79,662.32,No,0-1,0,0,1,82.79,0.0
CUST00209,Female,0,0,0,36.0,1,Yes,Fiber optic,1,0,0,0,1,0,Monthly,1,Mailed check,27.56,992.16,Yes,2-4,1,0,2,27.56,0.0
CUST00210,Male,1,0,0,16.0,1,Yes,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),56.3,900.8,No,1-2,0,0,0,56.3,0.0
CUST00211,Male,0,0,0,15.0,1,Yes,No,0,0,0,0,0,0,Monthly,0,Electronic check,41.19,617.85,Yes,1-2,1,0,0,41.190000000000005,-7.105427357601002e-15
CUST00212,Female,0,1,1,39.0,0,No phone service,No,0,0,0,0,0,0,Monthly,0,Electronic check,65.27,2545.53,Yes,2-4,1,1,0,65.27000000000001,-1.4210854715202004e-14
CUST00213,Female,0,0,0,43.0,1,No,Fiber optic,0,0,0,1,0,0,One year,0,Bank transfer (automatic),107.71,4631.53,Yes,2-4,0,0,1,107.71,0.0
CUST00214,Male,1,0,1,9.0,1,Yes,Fiber optic,0,0,0,1,0,0,Two year,0,Credit card (automatic),30.39,273.51,No,0-1,0,0,1,30.39,0.0
CUST00215,Female,1,0,0,40.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Mailed check,34.45,1378.0,Yes,2-4,1,0,0,34.45,0.0
CUST00216,Male,0,0,0,7.0,1,Yes,No,0,0,0,0,0,0,Two year,1,Electronic check,86.48,605.36,No,0-1,0,0,0,86.48,0.0
CUST00217,Female,0,1,0,23.0,1,Yes,Fiber optic,0,0,0,0,0,1,One year,1,Bank transfer (automatic),71.64,1647.72,Yes,1-2,0,0,1,71.64,0.0
CUST00218,Male,1,0,0,20.0,1,No,No,0,0,0,0,0,0,Monthly,1,Credit card (automatic),25.22,504.4,Yes,1-2,1,0,0,25.22,0.0
CUST00219,Female,0,0,0,20.0,0,No phone service,No,0,0,0,0,0,0,Monthly,1,Electronic check,37.01,740.2,Yes,1-2,1,0,0,37.010000000000005,-7.105427357601002e-15
CUST00220,Female,0,1,0,61.0,1,No,Fiber optic,1,0,1,0,1,0,Monthly,1,Credit card (automatic),37.17,2267.37,Yes,4-6,1,0,3,37.17,0.0
CUST00221,Female,1,0,0,51.0,1,No,Fiber optic,1,0,0,0,0,0,Monthly,1,Mailed check,38.85,1981.35,Yes,4-6,1,0,1,38.85,0.0
CUST00222,Female,0,0,0,22.0,1,No,No,0,0,0,0,0,0,Monthly,1,Mailed check,24.92,548.24,Yes,1-2,1,0,0,24.92,0.0
CUST00223,Male,0,0,0,20.0,1,No,No,0,0,0,0,0,0,Two year,1,Electronic check,53.53,1070.6,Yes,1-2,0,0,0,53.529999999999994,7.105427357601002e-15
CUST00224,Male,0,1,0,47.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,0,Bank transfer (automatic),64.63,3037.61,Yes,2-4,1,0,0,64.63000000000001,-1.4210854715202004e-14
CUST00225,Male,0,0,0,43.0,1,Yes,Fiber optic,0,0,0,0,1,1,Monthly,0,Electronic check,25.72,1105.96,No,2-4,1,0,2,25.720000000000002,-3.552713678800501e-15
CUST00227,Male,0,1,0,17.0,1,No,Fiber optic,0,0,0,0,0,0,Monthly,1,Mailed check,78.49,1334.33,Yes,1-2,1,0,0,78.49,0.0
CUST00228,Female,0,0,0,24.0,1,No,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),90.71,2177.04,No,1-2,0,0,0,90.71,0.0
CUST00229,Male,0,0,0,12.0,1,Yes,DSL,0,0,0,1,0,1,Two year,0,Credit card (automatic),61.66,739.92,No,0-1,0,0,2,61.66,0.0
CUST00230,Male,1,0,1,27.0,1,Yes,Fiber optic,0,0,0,0,1,0,One year,1,Electronic check,71.42,1928.34,No,2-4,0,0,1,71.42,0.0
CUST00231,Male,0,1,1,54.0,0,No phone service,No,0,0,0,0,0,0,Two year,1,Electronic check,25.65,1385.1,No,4-6,0,1,0,25.65,0.0
CUST00232,Female,1,1,1,31.0,1,No,Fiber optic,0,0,0,1,1,0,Monthly,0,Credit card (automatic),38.8,1202.8,Yes,2-4,1,1,2,38.8,0.0
CUST00233,Female,1,0,0,41.0,1,No,Fiber optic,0,1,1,0,0,1,One year,0,Bank transfer (automatic),83.96,3442.36,No,2-4,0,0,3,83.96000000000001,-1.4210854715202004e-14
CUST00234,Female,0,0,1,44.0,1,Yes,DSL,0,1,0,1,0,0,Two year,0,Credit card (automatic),26.66,1173.04,No,2-4,0,0,2,26.66,0.0
CUST00235,Male,0,0,0,3.0,1,No,Fiber optic,0,0,0,0,1,1,Monthly,1,Electronic check,32.09,96.27,No,0-1,1,0,2,32.089999999999996,7.105427357601002e-15
CUST00236,Male,0,1,0,35.0,1,No,Fiber optic,0,0,0,0,1,0,Monthly,1,Electronic check,47.39,1658.65,Yes,2-4,1,0,1,47.39,0.0
CUST00237,Male,1,0,0,25.0,1,Yes,DSL,0,0,0,0,0,0,Monthly,1,Electronic check,38.24,956.0,Yes,2-4,1,0,0,38.24,0.0
CUST00238,Male,1,0,0,14.0,1,Yes,Fiber optic,0,0,0,1,1,0,One year,0,Credit card (automatic),48.92,80.77,No,1-2,0,0,2,5.769285714285714,43.15071428571429
CUST00239,Female,0,0,0,5.0,0,Yes,Fiber optic,1,0,0,0,0,0,Monthly,1,Electronic check,85.33,426.65,Yes,0-1,1,0,1,85.33,0.0
CUST00240,Male,1,0,0,27.0,1,Yes,Fiber optic,1,0,1,0,1,0,Monthly,1,Electronic check,60.08,1622.16,No,2-4,1,0,3,60.080000000000005,-7.105427357601002e-15
CUST00241,Male,0,1,1,33.0,1,No,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),29.4,970.2,No,2-4,0,1,0,29.400000000000002,-3.552713678800501e-15
CUST00242,Female,0,1,1,2.0,1,No,Fiber optic,0,0,0,0,0,1,Monthly,1,Mailed check,66.52,133.04,Yes,0-1,1,1,1,66.52,0.0
CUST00243,Male,0,0,0,35.0,1,No,DSL,0,0,0,1,1,0,Two year,1,Bank transfer (automatic),79.77,2791.95,No,2-4,0,0,2,79.77,0.0
CUST00244,Female,1,0,1,19.0,1,Yes,DSL,0,1,1,1,0,0,One year,0,Credit card (automatic),28.47,540.93,No,1-2,0,0,3,28.47,0.0
CUST00245,Female,1,0,0,10.0,1,Yes,DSL,0,0,0,1,0,0,Monthly,1,Mailed check,79.28,792.8,Yes,0-1,1,0,1,79.28,0.0
CUST00246,Male,0,1,0,17.0,1,Yes,DSL,1,0,0,0,0,0,Two year,0,Electronic check,42.87,728.79,No,1-2,0,0,1,42.87,0.0
CUST00247,Male,0,0,1,18.0,1,No phone service,DSL,0,1,1,0,0,1,Monthly,1,Bank transfer (automatic),39.08,703.44,No,1-2,1,0,3,39.080000000000005,-7.105427357601002e-15
CUST00248,Female,0,0,1,2.0,1,No,Fiber optic,1,1,0,0,0,0,Monthly,1,Electronic check,36.78,73.56,No,0-1,1,0,2,36.78,0.0
CUST00249,Female,0,1,1,4.0,1,No,No,0,0,0,0,0,0,Monthly,1,Electronic check,38.3,153.2,Yes,0-1,1,1,0,38.3,0.0
CUST00250,Male,0,1,0,2.0,1,Yes,DSL,0,0,0,1,0,0,Monthly,1,Bank transfer (automatic),45.01,90.02,Yes,0-1,1,0,1,45.01,0.0
CUST00251,Male,0,1,0,3.0,1,No,Fiber optic,0,1,0,0,0,0,Monthly,0,Bank transfer (automatic),82.51,247.53,Yes,0-1,1,0,1,82.51,0.0
CUST00252,Male,0,1,1,31.0,1,Yes,DSL,1,0,0,0,0,0,Monthly,1,Credit card (automatic),38.46,1192.26,No,2-4,1,1,1,38.46,0.0
CUST00253,Male,0,0,0,8.0,1,Yes,Fiber optic,0,0,1,0,0,0,Monthly,0,Mailed check,28.27,226.16,Yes,0-1,1,0,1,28.27,0.0
CUST00254,Female,0,1,1,10.0,1,No,No,0,0,0,0,0,0,Monthly,1,Bank transfer (automatic),18.91,189.1,No,0-1,1,1,0,18.91,0.0
CUST00255,Female,0,0,0,37.0,1,No,Fiber optic,0,0,0,0,0,0,Two year,0,Electronic check,33.6,1243.2,No,2-4,0,0,0,33.6,0.0
CUST00256,Male,1,0,1,21.0,1,Yes,Fiber optic,0,0,1,1,0,0,Monthly,1,Credit card (automatic),32.17,675.57,Yes,1-2,1,0,2,32.17,0.0
CUST00257,Male,1,0,1,46.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Electronic check,48.06,2210.76,Yes,2-4,1,0,0,48.06,0.0
CUST00258,Female,1,1,0,37.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Electronic check,36.84,1363.08,Yes,2-4,1,0,0,36.839999999999996,7.105427357601002e-15
CUST00259,Male,0,1,0,11.0,1,No,No,0,0,0,0,0,0,One year,0,Mailed check,43.08,473.88,No,0-1,0,0,0,43.08,0.0
CUST00261,Male,0,0,0,2.0,1,No,Fiber optic,0,0,0,0,0,1,Monthly,0,Electronic check,89.97,179.94,Yes,0-1,1,0,1,89.97,0.0
CUST00262,Male,0,0,0,9.0,1,Yes,Fiber optic,1,0,0,0,1,1,Two year,0,Electronic check,29.98,269.82,No,0-1,0,0,3,29.98,0.0
CUST00263,Male,0,0,1,12.0,1,No,Fiber optic,0,0,1,0,0,0,Monthly,0,Bank transfer (automatic),88.52,1062.24,Yes,0-1,1,0,1,88.52,0.0
CUST00265,Female,0,0,0,3.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Bank transfer (automatic),45.35,136.05,Yes,0-1,1,0,0,45.35,0.0
CUST00266,Female,0,0,0,6.0,1,No,DSL,1,1,0,0,0,0,Monthly,0,Credit card (automatic),26.09,156.54,Yes,0-1,1,0,2,26.09,0.0
CUST00267,Male,0,1,0,5.0,1,No,DSL,1,1,0,1,0,0,Monthly,0,Bank transfer (automatic),20.13,100.65,Yes,0-1,1,0,3,20.130000000000003,-3.552713678800501e-15
CUST00268,Female,0,1,0,7.0,1,Yes,DSL,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),34.67,242.69,No,0-1,0,0,0,34.67,0.0
CUST00269,Female,0,0,0,2.0,1,No,Fiber optic,0,0,0,0,1,0,Monthly,1,Electronic check,91.03,182.06,Yes,0-1,1,0,1,91.03,0.0
CUST00270,Female,1,1,0,17.0,1,No,Fiber optic,0,0,0,0,0,0,One year,1,Electronic check,110.24,1874.08,No,1-2,0,0,0,110.24,0.0
CUST00271,Male,1,0,0,7.0,1,No,Fiber optic,0,0,0,0,1,0,Two year,0,Credit card (automatic),18.72,131.04,No,0-1,0,0,1,18.72,0.0
CUST00272,Female,0,1,1,38.0,0,No phone service,Fiber optic,1,0,0,0,0,0,Monthly,1,Bank transfer (automatic),34.04,1293.52,Yes,2-4,1,1,1,34.04,0.0
CUST00273,Male,0,0,1,13.0,1,No,Fiber optic,0,0,0,1,0,1,Monthly,0,Bank transfer (automatic),19.46,252.98,Yes,1-2,1,0,2,19.46,0.0
CUST00274,Female,0,0,1,27.0,1,Yes,Fiber optic,1,0,1,0,0,0,Two year,0,Electronic check,113.98,3077.46,No,2-4,0,0,2,113.98,0.0
CUST00275,Female,1,0,0,37.0,0,No phone service,Fiber optic,0,0,1,0,0,0,Two year,1,Credit card (automatic),20.78,768.86,No,2-4,0,0,1,20.78,0.0
CUST00276,Female,0,0,0,37.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,0,Electronic check,38.74,1433.38,Yes,2-4,1,0,0,38.74,0.0
CUST00277,Female,0,0,0,10.0,1,Yes,DSL,0,1,1,0,0,0,Two year,0,Bank transfer (automatic),40.49,404.9,No,0-1,0,0,2,40.489999999999995,7.105427357601002e-15
CUST00278,Male,0,1,0,24.0,1,Yes,DSL,0,1,0,0,0,0,Monthly,1,Bank transfer (automatic),99.55,2389.2,Yes,1-2,1,0,1,99.55,0.0
CUST00279,Female,1,1,0,27.0,1,Yes,No,0,0,0,0,0,0,Two year,1,Mailed check,94.98,2564.46,Yes,2-4,0,0,0,94.98,0.0
CUST00280,Female,0,1,0,33.0,1,No,Fiber optic,0,0,1,0,0,0,Monthly,1,Electronic check,30.16,995.28,No,2-4,1,0,1,30.16,0.0
CUST00281,Female,0,1,1,70.0,1,Yes,Fiber optic,0,0,1,0,0,0,One year,0,Bank transfer (automatic),48.59,3401.3,No,4-6,0,1,1,48.59,0.0
CUST00282,Male,0,1,0,17.0,1,Yes,Fiber optic,0,1,0,0,0,1,Monthly,1,Credit card (automatic),104.35,1773.95,Yes,1-2,1,0,2,104.35000000000001,-1.4210854715202004e-14
CUST00283,Male,0,0,0,19.0,1,No,Fiber optic,0,0,1,1,0,0,Two year,0,Bank transfer (automatic),97.66,1855.54,No,1-2,0,0,2,97.66,0.0
CUST00284,Male,0,0,0,38.0,1,Yes,Fiber optic,0,0,0,0,0,0,Two year,1,Electronic check,36.54,1388.52,No,2-4,0,0,0,36.54,0.0
CUST00285,Female,1,0,0,51.0,0,No phone service,Fiber optic,0,1,0,0,1,1,Monthly,1,Electronic check,20.06,1023.06,Yes,4-6,1,0,3,20.06,0.0
CUST00286,Male,1,0,0,4.0,0,No phone service,Fiber optic,0,1,1,0,0,0,One year,1,Bank transfer (automatic),30.74,122.96,No,0-1,0,0,2,30.74,0.0
CUST00287,Female,1,0,0,17.0,1,Yes,Fiber optic,0,0,1,1,0,1,One year,1,Electronic check,20.73,352.41,No,1-2,0,0,3,20.73,0.0
CUST00288,Male,0,0,0,14.0,1,Yes,No,0,0,0,0,0,0,Monthly,0,Electronic check,64.64,904.96,No,1-2,1,0,0,64.64,0.0
CUST00289,Female,0,1,1,12.0,1,No,Fiber optic,0,1,0,0,0,0,Two year,0,Electronic check,117.3,1407.6,No,0-1,0,1,1,117.3,0.0
CUST00290,Female,0,0,0,8.0,0,No phone service,Fiber optic,0,1,0,1,0,1,Monthly,0,Bank transfer (automatic),46.11,368.88,Yes,0-1,1,0,3,46.11,0.0
CUST00291,Male,0,1,0,15.0,1,No,Fiber optic,1,0,0,0,0,0,One year,0,Credit card (automatic),38.46,576.9,No,1-2,0,0,1,38.46,0.0
CUST00292,Female,0,0,0,44.0,1,No,No,0,0,0,0,0,0,One year,1,Credit card (automatic),23.21,1021.24,No,2-4,0,0,0,23.21,0.0
CUST00293,Female,0,0,0,17.0,1,Yes,Fiber optic,0,0,0,0,0,0,One year,1,Electronic check,33.18,564.06,No,1-2,0,0,0,33.18,0.0
CUST00294,Female,0,0,0,20.0,1,Yes,Fiber optic,0,0,0,0,0,0,Two year,1,Mailed check,19.28,385.6,No,1-2,0,0,0,19.28,0.0
CUST00295,Male,0,0,1,12.0,1,No,Fiber optic,0,0,0,1,0,0,Monthly,1,Electronic check,104.16,1249.92,Yes,0-1,1,0,1,104.16000000000001,-1.4210854715202004e-14
CUST00296,Female,0,0,0,23.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Electronic check,38.05,875.15,Yes,1-2,1,0,0,38.05,0.0
CUST00297,Female,1,1,0,4.0,1,Yes,DSL,1,0,0,1,0,0,Monthly,1,Credit card (automatic),48.38,193.52,Yes,0-1,1,0,2,48.38,0.0
CUST00298,Male,0,0,0,16.0,1,No,Fiber optic,1,0,0,0,0,1,Two year,0,Mailed check,25.75,412.0,No,1-2,0,0,2,25.75,0.0
CUST00299,Female,0,0,0,8.0,1,Yes,Fiber optic,1,0,0,0,0,0,Monthly,0,Credit card (automatic),53.6,428.8,Yes,0-1,1,0,1,53.6,0.0
CUST00300,Male,0,0,0,14.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Bank transfer (automatic),21.56,301.84,No,1-2,1,0,0,21.56,0.0
CUST00302,Female,0,0,1,15.0,1,Yes,Fiber optic,0,0,1,0,0,0,Two year,1,Electronic check,104.67,1570.05,No,1-2,0,0,1,104.67,0.0
CUST00303,Female,1,0,0,28.0,1,Yes,Fiber optic,1,0,0,1,0,0,One year,1,Bank transfer (automatic),43.45,1216.6,No,2-4,0,0,2,43.449999999999996,7.105427357601002e-15
CUST00305,Male,0,0,0,14.0,1,No,Fiber optic,0,0,0,1,0,0,Two year,0,Electronic check,24.95,349.3,No,1-2,0,0,1,24.95,0.0
CUST00306,Male,0,0,0,35.0,1,No,Fiber optic,0,1,0,0,1,0,Monthly,0,Bank transfer (automatic),42.22,1477.7,Yes,2-4,1,0,2,42.22,0.0
CUST00307,Male,0,1,1,24.0,1,Yes,DSL,0,0,1,0,0,0,One year,0,Electronic check,22.57,541.68,No,1-2,0,1,1,22.569999999999997,3.552713678800501e-15
CUST00308,Female,0,0,1,4.0,1,No,Fiber optic,0,0,0,1,0,0,One year,1,Credit card (automatic),51.3,205.2,Yes,0-1,0,0,1,51.3,0.0
CUST00309,Male,0,0,0,18.0,1,No,DSL,0,0,1,0,0,0,Monthly,0,Electronic check,96.12,1730.16,Yes,1-2,1,0,1,96.12,0.0
CUST00310,Male,0,0,0,14.0,1,No,DSL,0,0,0,0,1,0,Monthly,0,Credit card (automatic),81.99,1147.86,Yes,1-2,1,0,1,81.99,0.0
CUST00311,Female,0,1,0,13.0,1,Yes,Fiber optic,0,1,1,1,1,0,Monthly,0,Credit card (automatic),23.66,307.58,No,1-2,1,0,4,23.66,0.0
CUST00312,Male,0,0,0,13.0,1,Yes,Fiber optic,0,0,0,0,0,1,Monthly,1,Electronic check,38.08,495.04,Yes,1-2,1,0,1,38.08,0.0
CUST00313,Female,0,0,0,23.0,1,No,No,0,0,0,0,0,0,Monthly,0,Electronic check,48.97,1126.31,No,1-2,1,0,0,48.97,0.0
CUST00314,Male,0,1,0,17.0,1,Yes,Fiber optic,0,0,0,1,0,0,One year,1,Credit card (automatic),48.8,829.6,No,1-2,0,0,1,48.800000000000004,-7.105427357601002e-15
CUST00315,Male,0,1,0,38.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,0,Credit card (automatic),95.87,3643.06,Yes,2-4,1,0,0,95.87,0.0
CUST00316,Male,0,0,0,35.0,0,No phone service,No,0,0,0,0,0,0,Monthly,1,Mailed check,58.03,2031.05,Yes,2-4,1,0,0,58.03,0.0
CUST00317,Male,0,0,0,14.0,1,No,DSL,0,0,0,0,0,1,One year,1,Mailed check,35.8,501.2,No,1-2,0,0,1,35.8,0.0
CUST00318,Female,1,0,0,28.0,1,Yes,Fiber optic,0,0,0,1,0,0,One year,1,Credit card (automatic),45.45,1272.6,No,2-4,0,0,1,45.449999999999996,7.105427357601002e-15
CUST00319,Female,0,1,0,47.0,1,No,Fiber optic,1,1,1,0,0,0,Monthly,1,Electronic check,30.15,1417.05,Yes,2-4,1,0,3,30.15,0.0
CUST00320,Female,1,1,0,1.0,1,Yes,Fiber optic,0,1,0,0,0,1,Monthly,1,Electronic check,20.52,20.52,Yes,0-1,1,0,2,20.52,0.0
CUST00321,Female,0,1,1,2.0,0,No phone service,No,0,0,0,0,0,0,Monthly,1,Electronic check,117.27,234.54,Yes,0-1,1,1,0,117.27,0.0
CUST00322,Male,0,1,1,31.0,1,No,DSL,0,1,0,0,1,0,Two year,0,Electronic check,63.14,1957.34,No,2-4,0,1,2,63.14,0.0
CUST00323,Male,0,0,0,23.0,1,No,Fiber optic,1,0,0,0,1,0,Monthly,1,Credit card (automatic),40.37,928.51,Yes,1-2,1,0,2,40.37,0.0
CUST00324,Female,0,0,0,8.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Bank transfer (automatic),56.33,450.64,No,0-1,1,0,0,56.33,0.0
CUST00325,Male,0,1,0,23.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,0,Electronic check,66.18,1522.14,Yes,1-2,1,0,0,66.18,0.0
CUST00326,Female,0,0,0,3.0,1,No,Fiber optic,1,0,0,0,0,0,Monthly,1,Bank transfer (automatic),18.86,56.58,Yes,0-1,1,0,1,18.86,0.0
CUST00327,Female,1,1,0,26.0,1,No,Fiber optic,0,0,0,1,0,0,One year,0,Mailed check,47.93,1246.18,No,2-4,0,0,1,47.93,0.0
CUST00328,Female,0,0,0,22.0,1,Yes,Fiber optic,0,1,0,1,0,0,One year,1,Electronic check,25.94,570.68,Yes,1-2,0,0,2,25.939999999999998,3.552713678800501e-15
CUST00329,Female,0,0,0,41.0,1,No phone service,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),68.95,2826.95,No,2-4,0,0,0,68.94999999999999,1.4210854715202004e-14
CUST00330,Male,0,0,0,43.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,0,Electronic check,19.66,845.38,Yes,2-4,1,0,0,19.66,0.0
CUST00331,Female,1,1,1,44.0,1,Yes,DSL,0,0,0,0,0,0,One year,1,Electronic check,48.75,2145.0,No,2-4,0,1,0,48.75,0.0
CUST00332,Male,0,0,0,12.0,1,Yes,Fiber optic,0,0,1,0,0,0,One year,1,Electronic check,18.36,220.32,No,0-1,0,0,1,18.36,0.0
CUST00333,Female,0,1,0,3.0,1,Yes,Fiber optic,0,0,0,0,1,0,One year,0,Electronic check,25.71,77.13,No,0-1,0,0,1,25.709999999999997,3.552713678800501e-15
CUST00334,Female,1,1,1,12.0,1,Yes,Fiber optic,0,0,0,0,0,0,Two year,1,Mailed check,33.18,398.16,No,0-1,0,1,0,33.18,0.0
